age,annual_income,loan_amount,credit_score,debt_to_income,employment_years,num_open_accounts,delinquencies_2yrs,loan_term_months,home_ownership,default
35,39782.71,1000.0,585,0.3,2,2,0,36,RENT,0
21,66368.89,7344.45,613,0.266,35,1,1,36,MORTGAGE,0
64,40146.42,15044.33,698,0.239,35,1,0,12,RENT,0
37,31306.31,6315.44,741,0.248,16,5,0,36,RENT,0
60,75676.19,12933.44,850,0.429,30,16,1,48,RENT,0
30,20918.01,13991.4,613,0.655,22,12,0,60,RENT,1
28,73537.12,9738.51,617,0.473,26,5,0,12,OWN,1
59,49945.55,15515.75,697,0.518,34,18,0,60,RENT,0
67,50769.07,20025.19,595,0.293,3,15,0,36,OWN,1
63,63195.02,13109.87,639,0.366,9,15,0,12,OWN,1
57,66623.98,11374.44,617,0.414,17,17,0,60,OWN,1
33,38473.14,13673.88,440,0.251,35,14,1,36,OWN,1
65,69354.51,14940.51,660,0.286,23,19,1,36,OWN,0
53,57267.41,1077.44,635,0.478,15,6,1,12,MORTGAGE,1
29,29878.9,18692.43,752,0.514,1,17,0,12,RENT,0
27,51602.51,11391.99,650,0.36,23,2,0,12,RENT,0
63,82625.58,25092.28,550,0.171,10,6,0,24,MORTGAGE,1
34,88531.9,19728.43,629,0.306,13,17,1,24,RENT,0
58,69346.97,24360.53,483,0.134,39,2,1,36,MORTGAGE,1
27,31193.13,6911.97,553,0.361,21,10,0,48,RENT,1
34,64812.14,12028.91,701,0.388,5,6,1,60,MORTGAGE,0
34,72017.22,5060.33,630,0.309,1,2,1,48,RENT,0
34,69514.16,9358.47,724,0.386,15,4,0,36,RENT,0
54,70699.09,25016.84,493,0.413,2,10,1,60,OWN,1
65,62265.26,26899.92,631,0.389,17,12,0,36,OWN,1
65,53551.75,5814.93,612,0.17,16,13,0,36,MORTGAGE,0
57,42832.65,11333.78,726,0.312,35,2,0,24,OWN,0
30,17041.29,14390.43,704,0.411,13,6,0,36,MORTGAGE,0
68,61792.84,19684.85,701,0.587,11,2,0,12,MORTGAGE,1
47,58721.06,1000.0,773,0.309,24,0,0,12,RENT,0
47,66151.52,2176.0,621,0.433,25,7,0,60,RENT,0
55,28249.13,18917.01,757,0.482,1,12,0,12,RENT,0
58,67900.33,1000.0,566,0.321,3,7,0,36,MORTGAGE,1
67,96090.9,11425.62,564,0.522,6,0,0,12,MORTGAGE,0
49,56569.0,16296.73,710,0.53,31,4,1,48,MORTGAGE,0
50,53766.69,18325.33,530,0.557,8,8,0,60,RENT,1
57,61180.05,13866.26,696,0.419,39,7,0,36,OWN,0
33,95646.74,12073.95,658,0.704,17,16,0,12,MORTGAGE,1
36,34527.04,21756.57,736,0.258,37,11,0,12,MORTGAGE,0
51,59064.14,17281.65,645,0.669,9,19,0,48,OWN,1
24,39006.85,9823.87,654,0.465,16,3,2,12,RENT,1
36,44059.91,15301.78,691,0.551,5,7,0,24,MORTGAGE,1
56,54008.19,18065.35,597,0.302,33,1,0,60,MORTGAGE,0
68,81946.46,28745.9,594,0.477,23,0,1,36,RENT,1
46,91019.81,21290.59,688,0.564,3,18,1,60,OWN,0
40,63962.84,24716.45,648,0.187,29,9,1,60,MORTGAGE,0
42,47468.11,10115.14,617,0.326,35,13,0,48,MORTGAGE,0
54,104854.78,10806.54,643,0.029,27,5,0,60,MORTGAGE,0
47,46448.91,13116.96,778,0.323,32,1,0,12,MORTGAGE,0
22,43577.28,13851.42,615,0.228,11,17,0,24,RENT,0
47,19501.14,6935.8,612,0.317,17,13,0,24,RENT,1
40,82921.83,25127.47,513,0.789,34,14,1,60,OWN,1
55,74364.91,22066.81,647,0.608,24,10,1,48,OWN,1
63,103356.11,12554.58,703,0.134,24,8,1,24,OWN,0
68,27209.53,20133.69,717,0.433,30,8,0,24,RENT,0
50,84163.42,16783.19,659,0.47,24,15,0,60,RENT,1
38,56402.71,20758.62,726,0.299,5,4,1,60,OWN,1
42,71122.0,4245.54,708,0.377,8,6,0,12,MORTGAGE,0
29,22044.46,13834.71,739,0.391,31,6,1,24,MORTGAGE,0
66,84361.64,14535.69,729,0.148,9,10,0,36,RENT,0
62,70730.34,19989.14,776,0.195,26,19,0,24,RENT,0
62,54221.8,9972.5,636,0.376,18,18,3,48,RENT,1
37,67902.25,1000.0,544,0.365,24,10,0,48,MORTGAGE,1
36,39690.09,6346.4,703,0.244,9,4,1,60,RENT,1
62,43411.2,14511.62,712,0.231,12,18,0,48,MORTGAGE,0
47,45731.11,15511.07,776,0.337,27,6,1,60,OWN,0
55,17945.44,28469.98,753,0.483,6,7,0,24,OWN,1
45,72235.17,19661.97,806,0.339,12,17,1,24,MORTGAGE,0
42,78831.87,15652.24,700,0.593,39,5,1,24,OWN,0
51,40973.12,14740.87,668,0.246,6,9,0,60,OWN,0
60,61964.06,23833.47,539,0.379,23,18,1,48,OWN,0
37,49689.19,10279.12,675,0.297,6,6,1,24,OWN,0
60,61565.48,13877.73,606,0.438,28,12,0,48,OWN,0
32,42448.46,6285.94,667,0.233,5,0,0,24,RENT,0
40,37331.5,26351.25,654,0.639,22,19,0,24,RENT,1
65,76041.5,18139.99,688,0.096,17,8,2,12,MORTGAGE,0
67,53722.59,9339.81,642,0.607,27,13,1,60,OWN,0
66,95442.18,14084.36,725,0.363,0,10,1,24,OWN,0
36,55926.2,19077.21,432,0.433,20,8,1,48,MORTGAGE,1
62,36478.44,12994.25,665,0.55,21,8,0,12,OWN,1
66,79538.82,10724.24,746,0.479,9,0,1,12,RENT,0
68,67616.0,9765.81,800,0.24,11,5,1,48,OWN,0
22,69537.46,17711.7,709,0.44,28,7,0,12,OWN,0
57,78812.01,12135.57,785,0.63,22,7,1,12,MORTGAGE,0
69,41944.07,11369.94,664,0.217,23,5,1,24,MORTGAGE,0
58,52454.93,4311.51,650,0.668,37,12,0,36,MORTGAGE,0
32,51571.0,15621.12,692,0.408,16,16,0,12,MORTGAGE,0
58,29185.07,13550.21,650,0.285,34,17,3,12,MORTGAGE,1
26,49728.2,12426.81,587,0.216,38,19,1,24,MORTGAGE,0
44,81727.59,16590.17,609,0.317,23,12,1,48,OWN,0
51,59746.76,20984.02,561,0.057,8,8,0,12,MORTGAGE,1
43,28078.77,20612.52,692,0.288,16,12,0,24,RENT,0
55,23883.21,19421.83,651,0.311,1,2,1,12,OWN,1
32,88295.52,13074.64,621,0.189,27,16,0,24,OWN,0
50,53193.62,10464.01,605,0.462,10,10,2,24,RENT,1
52,42051.8,6648.67,690,0.317,36,3,0,48,OWN,1
52,49520.16,10254.75,712,0.255,26,8,0,12,RENT,0
35,25453.84,15157.2,560,0.301,19,6,0,60,MORTGAGE,1
35,83461.9,8709.71,547,0.403,7,6,0,24,OWN,1
33,47138.94,15768.46,726,0.361,3,1,0,60,OWN,0
43,82348.03,7276.35,540,0.245,26,0,0,48,OWN,0
49,56033.03,1712.06,694,0.369,30,6,0,24,RENT,0
38,83590.64,21555.25,779,0.342,10,6,0,24,OWN,0
41,60133.89,11204.68,780,0.179,0,19,0,60,RENT,0
35,72064.65,8303.73,709,0.307,12,5,0,60,MORTGAGE,0
31,69381.86,6249.22,707,0.437,30,6,0,48,RENT,0
53,67465.82,18384.29,830,0.436,23,18,0,12,RENT,0
60,61958.69,25999.26,463,0.316,3,17,0,60,MORTGAGE,1
35,50342.99,11775.41,613,0.452,4,1,1,36,RENT,1
63,93308.69,13275.49,718,0.203,4,1,0,12,MORTGAGE,0
48,36861.26,23573.05,623,0.208,30,1,1,60,RENT,1
29,55086.15,1000.0,749,0.312,31,9,1,12,OWN,0
38,55297.72,30734.95,647,0.575,16,11,0,24,MORTGAGE,0
21,63048.82,34552.8,661,0.374,27,7,0,12,MORTGAGE,0
22,46410.55,1000.0,628,0.309,0,0,0,36,OWN,0
37,61294.93,14219.97,608,0.582,22,4,0,60,MORTGAGE,0
43,51623.15,9248.42,606,0.307,10,12,1,12,MORTGAGE,1
60,23360.95,12881.83,672,0.685,32,7,0,12,RENT,0
27,55191.05,11652.92,588,0.273,19,2,1,60,RENT,1
62,32988.69,21494.07,726,0.198,34,13,0,12,RENT,0
32,20312.28,14099.44,702,0.325,22,12,1,12,RENT,0
27,57737.47,7712.74,738,0.313,18,9,0,36,RENT,0
55,64757.67,13622.52,560,0.229,37,18,0,24,OWN,0
58,65533.96,19118.27,514,0.74,39,16,0,60,MORTGAGE,1
50,66343.41,5530.23,650,0.398,18,0,1,12,OWN,0
26,16348.22,1830.13,850,0.42,14,18,1,36,RENT,0
26,27779.66,30941.94,751,0.281,25,0,1,60,MORTGAGE,0
40,94470.43,9860.59,606,0.263,6,9,1,48,OWN,0
43,34055.82,13901.18,684,0.504,15,18,2,12,MORTGAGE,1
69,67216.82,11817.64,708,0.099,33,19,0,12,OWN,0
35,41261.25,19384.7,541,0.179,35,0,0,12,OWN,1
30,56593.45,29182.32,760,0.313,16,1,0,60,OWN,0
67,42334.92,19639.47,637,0.553,15,4,0,24,MORTGAGE,1
28,66230.82,2853.08,643,0.294,34,5,0,12,RENT,0
22,57735.48,3927.01,652,0.412,8,5,2,24,OWN,1
41,46034.2,11808.28,742,0.354,2,8,0,24,MORTGAGE,0
40,33996.56,12854.13,590,0.544,2,6,0,12,RENT,1
51,60355.48,1224.39,513,0.112,4,11,2,36,RENT,1
64,30745.62,21554.73,676,0.46,35,17,0,60,OWN,0
66,63549.62,6309.44,487,0.32,1,10,0,24,MORTGAGE,1
35,107529.7,26946.41,626,0.489,13,6,0,60,MORTGAGE,0
69,82003.4,29565.06,745,0.227,24,11,2,48,OWN,0
52,69366.96,13013.97,696,0.354,24,12,0,24,OWN,0
24,53287.85,18511.78,733,0.335,33,17,0,48,OWN,0
66,16224.95,5144.42,700,0.2,39,18,0,24,OWN,0
27,28554.27,19989.41,843,0.158,16,5,1,24,MORTGAGE,0
49,80655.86,11014.46,603,0.263,9,18,0,24,OWN,0
59,39204.88,6302.12,682,0.369,3,16,2,12,OWN,0
33,41014.96,12685.32,615,0.236,35,2,0,48,MORTGAGE,0
34,51686.99,11274.02,727,0.3,14,11,3,12,RENT,0
44,33759.07,12398.72,645,0.067,35,3,0,12,MORTGAGE,0
64,30464.63,22597.44,788,0.294,13,9,0,12,MORTGAGE,0
31,53990.52,8717.54,608,0.504,30,0,1,12,OWN,0
53,37169.41,28880.18,763,0.456,25,5,0,60,OWN,0
43,40179.63,4399.52,697,0.337,28,11,2,12,OWN,0
26,39376.18,27923.44,647,0.387,26,6,0,48,OWN,0
55,65447.2,6867.92,693,0.226,12,0,0,24,OWN,0
61,50357.49,14991.89,671,0.594,4,7,0,12,MORTGAGE,0
49,51428.56,11078.43,678,0.66,0,10,1,24,RENT,1
29,66938.92,12250.17,633,0.375,16,15,3,12,OWN,1
28,52159.21,21410.86,594,0.739,35,2,0,24,OWN,1
41,49434.92,26998.61,623,0.248,25,9,0,60,OWN,1
45,64409.01,24524.2,515,0.162,26,3,1,48,MORTGAGE,1
48,68363.96,11761.15,717,0.244,10,3,1,60,RENT,0
32,52058.53,16474.04,551,0.317,19,2,0,48,OWN,1
45,56612.16,8743.38,633,0.697,16,15,0,60,RENT,1
35,39364.2,7067.6,702,0.308,5,18,1,12,RENT,0
54,37786.34,5829.59,717,0.221,24,13,0,12,OWN,0
60,70382.95,11499.41,508,0.215,14,7,0,36,MORTGAGE,1
52,63898.84,16996.85,643,0.521,16,18,1,36,RENT,1
21,64105.97,1000.0,687,0.5,23,9,0,48,RENT,0
69,60617.09,14629.17,654,0.277,1,10,0,12,RENT,1
22,55924.07,27128.2,758,0.069,37,12,0,12,OWN,0
69,68928.24,23975.29,584,0.181,8,13,0,48,MORTGAGE,0
22,73702.18,10318.53,486,0.608,27,9,0,36,MORTGAGE,1
46,73224.56,3825.02,715,0.453,31,9,0,36,RENT,0
26,52984.44,18678.64,607,0.36,6,6,2,24,MORTGAGE,1
25,82739.85,1000.0,509,0.63,9,13,1,48,RENT,1
54,59569.21,23881.23,637,0.644,16,13,0,60,OWN,0
56,67647.52,13291.3,748,0.345,32,8,2,12,MORTGAGE,0
26,60641.76,29650.4,549,0.347,25,14,0,12,MORTGAGE,1
68,59940.13,1184.28,837,0.263,18,2,0,48,MORTGAGE,0
36,40284.96,22345.17,583,0.307,33,8,0,60,RENT,0
36,69027.02,14195.93,657,0.127,18,19,0,24,MORTGAGE,0
35,111905.89,12351.6,552,0.126,35,14,0,48,OWN,0
43,47504.1,4041.25,653,0.092,30,14,1,60,OWN,0
29,56419.89,19765.98,639,0.513,6,17,0,12,OWN,1
41,46075.89,20409.1,531,0.116,15,12,1,12,OWN,1
31,45239.6,29281.02,850,0.642,1,13,0,12,RENT,0
23,85888.99,23064.4,610,0.24,9,9,0,48,MORTGAGE,0
39,41540.58,10248.84,610,0.611,0,16,0,48,MORTGAGE,1
53,45518.39,6969.1,728,0.295,4,14,0,12,RENT,0
58,23250.14,4052.07,795,0.115,0,10,0,12,RENT,0
38,39847.77,26785.79,740,0.543,26,2,1,48,RENT,0
36,20832.0,8774.61,554,0.56,16,16,2,60,OWN,1
59,67636.09,26841.84,667,0.214,18,6,0,48,RENT,0
54,110993.94,19200.58,499,0.3,30,7,1,12,MORTGAGE,1
61,47666.42,17639.22,722,0.214,32,2,0,24,MORTGAGE,0
65,21664.84,12545.05,519,0.332,21,4,0,12,MORTGAGE,1
61,72999.99,20285.38,586,0.366,18,2,1,24,RENT,1
66,40461.5,14876.23,650,0.297,25,1,0,36,MORTGAGE,0
41,80986.94,12046.29,686,0.077,16,0,0,24,OWN,0
40,49359.42,20568.04,629,0.263,17,5,1,48,RENT,1
36,42363.69,13848.22,772,0.456,11,15,1,24,OWN,0
32,51440.85,8613.32,708,0.319,7,17,0,36,RENT,0
57,70155.54,19798.61,702,0.301,7,4,0,48,MORTGAGE,0
56,50451.59,14488.11,552,0.21,26,8,0,12,RENT,1
60,45065.51,18911.28,786,0.258,33,16,0,12,RENT,0
29,51023.37,11369.12,586,0.561,16,14,1,24,RENT,1
45,29562.9,5327.03,789,0.179,3,18,1,12,OWN,0
31,62940.63,28880.59,812,0.458,24,8,0,12,MORTGAGE,0
64,19265.47,27372.89,691,0.357,36,3,0,24,MORTGAGE,0
34,46117.57,22070.28,733,0.387,21,2,1,24,OWN,0
28,70187.7,11897.51,403,0.24,1,14,0,24,RENT,1
48,61060.97,12597.46,634,0.297,3,0,0,12,RENT,1
64,66806.41,26058.62,738,0.349,20,9,0,12,OWN,0
65,53699.09,12169.36,724,0.272,34,7,0,60,MORTGAGE,0
25,78394.92,9939.55,552,0.4,2,18,1,48,RENT,1
36,73493.98,29977.88,627,0.419,30,19,1,36,MORTGAGE,0
28,63922.82,14618.58,447,0.676,31,9,2,12,RENT,1
36,73550.92,29147.4,683,0.392,2,11,2,24,MORTGAGE,0
47,70008.47,3812.86,499,0.063,8,7,0,60,RENT,1
34,46210.73,19145.48,740,0.524,0,15,0,60,MORTGAGE,1
24,28122.02,31568.66,745,0.319,22,5,0,48,RENT,0
45,63407.24,15238.01,612,0.652,6,14,0,24,RENT,0
23,65921.78,12887.96,692,0.571,36,18,0,36,RENT,0
32,76809.44,5657.98,633,0.274,3,3,1,12,RENT,1
21,36273.57,23658.74,669,0.458,25,4,0,60,MORTGAGE,1
25,36871.38,8838.98,558,0.261,31,7,0,12,RENT,0
42,64198.01,14241.53,700,0.35,7,16,1,48,OWN,1
62,53576.66,5123.98,519,0.451,10,12,0,24,MORTGAGE,1
58,17284.77,27455.16,504,0.517,31,3,0,36,OWN,1
25,62502.16,24239.08,640,0.484,3,7,1,60,MORTGAGE,1
22,17951.54,14747.32,633,0.361,17,12,0,24,MORTGAGE,0
37,36094.87,5766.81,672,0.723,10,19,0,12,MORTGAGE,0
52,82033.63,27287.26,598,0.295,0,9,0,48,MORTGAGE,0
57,91497.58,12072.55,801,0.109,18,1,1,36,RENT,0
61,30686.87,6158.36,663,0.138,19,2,1,12,RENT,0
37,48412.17,1000.0,669,0.571,13,0,1,12,RENT,1
29,55852.45,9832.28,666,0.339,32,2,1,36,RENT,0
22,90624.54,3362.9,730,0.374,3,8,0,48,RENT,0
28,45142.62,10017.43,696,0.269,17,5,0,12,RENT,0
24,45462.32,20955.27,685,0.282,7,6,1,36,MORTGAGE,1
63,85974.51,11996.8,709,0.232,30,15,0,36,MORTGAGE,0
34,47504.22,17845.55,504,0.421,22,9,0,12,OWN,1
61,69444.03,9213.32,507,0.335,28,14,0,48,MORTGAGE,1
48,25457.14,15521.35,644,0.415,4,10,0,48,OWN,1
47,51575.35,30367.21,634,0.401,18,4,1,12,OWN,1
43,21808.06,12212.11,696,0.286,2,18,0,48,MORTGAGE,0
61,33891.32,18075.44,652,0.131,12,9,0,24,RENT,1
23,71784.03,2475.78,697,0.118,37,16,0,36,RENT,0
25,54001.89,27160.85,550,0.804,29,1,1,60,OWN,1
41,48617.89,11182.35,649,0.572,3,16,1,60,RENT,0
40,40025.01,23404.27,543,0.551,14,14,0,24,MORTGAGE,1
47,50586.88,14014.56,681,0.249,34,4,0,24,OWN,0
57,61022.26,19892.63,500,0.351,6,15,1,12,RENT,1
49,74658.32,20368.1,678,0.228,30,14,0,60,RENT,0
33,12000.0,11380.48,532,0.153,12,17,1,24,RENT,1
37,38364.78,23735.25,619,0.262,19,4,0,60,OWN,0
57,58181.92,8928.12,722,0.549,35,17,0,60,RENT,0
30,53022.74,21223.47,668,0.476,26,15,1,36,RENT,0
45,63067.52,11878.36,518,0.204,11,6,0,48,MORTGAGE,1
47,60350.81,17796.46,596,0.303,0,7,0,36,MORTGAGE,1
57,48902.64,11304.06,530,0.462,9,5,0,36,MORTGAGE,1
56,44462.94,15399.81,514,0.264,16,9,0,24,RENT,1
43,50089.97,6402.45,659,0.362,5,17,1,60,RENT,0
36,77974.85,16980.46,695,0.41,35,16,1,12,OWN,0
39,40359.84,15353.5,685,0.409,2,2,2,48,MORTGAGE,1
41,53743.87,10678.77,698,0.388,21,2,0,60,OWN,0
31,58666.84,14559.78,649,0.252,39,1,0,60,OWN,0
51,86207.02,16072.04,628,0.267,13,12,0,48,MORTGAGE,1
31,48993.83,10069.14,564,0.18,21,6,0,48,OWN,0
52,74176.13,13969.93,615,0.116,2,15,1,60,MORTGAGE,0
57,79639.59,6955.58,544,0.333,29,15,0,60,MORTGAGE,1
68,53724.91,33765.86,582,0.472,39,3,1,24,MORTGAGE,1
26,50785.62,23472.95,657,0.143,30,13,0,48,OWN,0
58,48418.93,17184.75,641,0.391,5,15,0,36,OWN,1
25,49883.54,24376.9,850,0.468,14,19,0,24,RENT,0
37,72084.8,1000.0,542,0.074,28,14,0,60,MORTGAGE,0
29,59620.2,1000.0,640,0.309,31,7,0,12,RENT,0
28,59705.79,11805.67,536,0.597,16,19,0,12,RENT,1
29,32495.53,3971.49,619,0.433,38,5,0,12,MORTGAGE,0
23,35650.2,13107.16,622,0.069,8,16,1,24,OWN,0
61,97868.94,16645.25,718,0.449,29,7,1,36,OWN,0
23,51443.49,22363.32,614,0.238,19,18,0,60,MORTGAGE,1
40,39504.56,5893.89,635,0.454,28,15,0,60,RENT,0
55,83621.98,18197.05,616,0.246,23,11,1,60,MORTGAGE,1
69,60636.17,15115.12,538,0.342,17,4,0,48,OWN,1
62,66563.1,17780.07,598,0.269,32,3,2,36,OWN,0
27,52239.06,10841.82,619,0.35,33,18,1,48,RENT,0
69,48626.54,26065.08,656,0.265,32,16,1,24,MORTGAGE,0
53,51608.27,14171.93,695,0.316,3,10,1,48,RENT,0
29,27345.24,29193.46,631,0.174,16,17,0,12,OWN,1
42,53241.45,8676.89,630,0.424,29,15,0,60,MORTGAGE,1
65,60920.66,20942.62,512,0.376,34,7,1,60,RENT,1
40,92009.26,14522.65,693,0.108,14,16,1,48,OWN,0
29,56719.98,12378.06,594,0.499,29,15,0,12,MORTGAGE,0
63,12000.0,20058.52,710,0.324,22,9,0,24,RENT,0
67,53120.29,12606.61,755,0.374,8,0,0,48,RENT,0
68,109790.08,1000.0,635,0.465,35,14,1,36,OWN,0
67,72327.32,1000.0,568,0.399,17,6,0,36,OWN,0
63,38782.22,25179.38,649,0.525,24,7,0,36,MORTGAGE,1
43,66822.13,24842.07,678,0.306,11,14,0,60,MORTGAGE,0
30,40159.73,30098.73,625,0.505,1,16,1,12,RENT,1
51,27923.85,14859.77,605,0.368,18,1,1,36,RENT,1
31,48032.61,4658.92,695,0.426,28,16,1,24,RENT,0
44,56830.53,11643.33,690,0.411,13,5,1,48,MORTGAGE,0
53,17556.89,15091.4,622,0.536,37,11,1,24,OWN,1
67,32016.81,6943.69,518,0.458,30,17,1,24,MORTGAGE,1
35,55206.71,28188.6,687,0.284,25,4,0,12,RENT,0
33,46836.54,32916.02,589,0.254,32,4,1,60,OWN,1
57,62896.23,18826.25,667,0.343,34,19,0,24,RENT,0
21,30706.63,14913.09,662,0.236,28,7,1,60,OWN,0
48,69282.27,4640.26,499,0.192,33,18,0,60,RENT,1
57,31324.82,27371.47,656,0.031,28,7,0,60,RENT,0
47,87854.69,15610.45,691,0.118,34,12,1,24,RENT,0
39,20684.83,12686.68,701,0.648,4,10,0,48,MORTGAGE,0
61,33148.91,18849.39,659,0.252,13,19,0,60,OWN,0
39,63347.42,10314.31,492,0.636,35,11,1,12,OWN,1
55,88284.67,16175.0,752,0.41,18,10,0,12,RENT,0
43,61300.86,3460.27,683,0.343,0,9,2,24,RENT,0
22,66257.16,23696.7,554,0.125,33,7,2,60,OWN,1
46,55350.74,14164.71,587,0.351,26,8,0,12,MORTGAGE,1
23,34472.03,24270.41,668,0.634,36,9,0,48,MORTGAGE,0
66,45197.23,13390.91,704,0.584,0,15,1,60,RENT,0
50,30761.81,13910.4,611,0.391,5,0,0,60,RENT,1
39,29425.8,5301.46,716,0.178,20,10,2,36,OWN,0
44,63034.98,21078.06,507,0.206,7,10,2,36,RENT,1
51,32536.44,7993.28,567,0.222,20,15,1,48,OWN,1
33,61391.08,11108.62,485,0.542,13,13,1,48,MORTGAGE,1
35,28963.54,15008.38,578,0.595,8,8,2,48,RENT,1
41,60927.66,15969.79,771,0.379,30,2,1,24,OWN,0
33,45226.35,1351.22,815,0.305,1,7,0,60,OWN,0
58,83132.31,13153.55,669,0.582,34,5,0,36,OWN,0
26,61474.38,21361.84,599,0.203,6,4,0,24,OWN,0
61,79715.66,11973.3,632,0.358,23,14,1,48,OWN,0
38,39887.07,13202.15,688,0.419,39,9,0,48,RENT,0
48,56122.87,16299.25,525,0.221,4,15,0,12,MORTGAGE,1
28,35378.26,13992.32,604,0.255,37,2,0,12,RENT,0
39,46727.9,6755.88,765,0.243,12,19,0,12,RENT,0
57,49757.92,14709.23,566,0.563,29,9,2,36,RENT,1
34,40482.84,22952.59,590,0.637,34,5,1,60,RENT,1
27,30689.94,6590.59,651,0.367,9,7,0,24,OWN,1
46,26729.65,12004.14,673,0.31,13,16,0,12,MORTGAGE,0
28,12000.0,3946.95,600,0.26,34,14,1,60,RENT,1
36,33873.07,22531.06,656,0.35,4,3,0,48,RENT,1
43,67549.88,14261.13,699,0.267,4,19,0,36,OWN,0
48,23030.03,8198.4,807,0.335,12,2,0,12,OWN,0
52,27637.54,15738.12,640,0.412,24,5,0,48,OWN,1
54,90817.97,5371.2,647,0.289,32,14,0,24,RENT,0
62,42270.08,6732.04,772,0.322,22,10,1,24,RENT,0
24,61420.92,3318.93,606,0.322,19,8,0,24,OWN,1
38,67846.34,6465.77,544,0.302,34,18,0,12,MORTGAGE,1
21,68250.52,25858.7,670,0.284,6,15,0,36,OWN,1
21,24553.72,9135.05,736,0.464,36,19,1,48,MORTGAGE,0
31,50378.81,18729.8,679,0.084,12,5,0,60,OWN,1
50,22635.45,8309.59,642,0.586,11,17,2,48,OWN,1
64,103926.36,21076.27,534,0.37,38,4,0,60,OWN,0
58,23102.49,6791.34,645,0.442,25,16,1,60,OWN,0
52,34043.2,15313.82,749,0.459,17,10,1,24,RENT,0
59,34187.98,15422.81,551,0.244,13,11,1,36,OWN,1
29,25066.79,33622.44,630,0.213,17,2,0,24,RENT,1
62,82051.88,20043.4,619,0.195,31,17,1,48,RENT,0
64,103448.96,10256.77,594,0.313,6,5,0,60,MORTGAGE,0
25,45485.02,20480.39,670,0.455,6,11,0,60,RENT,0
44,28591.54,32105.4,685,0.262,12,3,1,12,RENT,1
61,12000.0,1962.91,685,0.441,19,18,0,36,OWN,0
44,50117.83,8260.14,572,0.0,32,6,0,12,OWN,0
62,48672.69,13104.82,518,0.292,8,15,0,24,MORTGAGE,1
66,41974.08,11663.29,671,0.525,31,15,1,36,OWN,0
44,59427.51,12337.95,610,0.324,36,11,0,48,RENT,0
23,62903.46,4566.14,797,0.226,17,2,1,48,OWN,0
37,61461.67,26231.65,801,0.251,38,5,0,60,OWN,0
31,48677.5,3619.13,809,0.0,35,12,0,24,OWN,0
44,32967.56,13398.3,575,0.198,31,10,1,36,MORTGAGE,1
49,68316.66,23366.64,696,0.509,15,11,1,12,MORTGAGE,0
43,55250.28,14758.52,720,0.263,12,4,1,12,MORTGAGE,0
30,72767.15,7164.85,711,0.28,34,10,0,60,OWN,0
35,70801.51,4210.59,622,0.0,17,1,0,60,RENT,0
54,26564.76,13160.01,752,0.105,1,9,0,60,RENT,0
22,26315.56,8943.76,650,0.529,28,1,0,24,MORTGAGE,0
31,39889.19,16641.85,660,0.443,13,13,0,48,MORTGAGE,0
64,33874.69,3788.39,527,0.155,37,11,2,24,RENT,1
25,70105.04,21504.29,702,0.255,34,17,1,48,RENT,0
41,62026.19,15924.4,629,0.346,4,9,0,36,RENT,0
31,76983.68,16518.69,687,0.171,36,3,2,60,MORTGAGE,0
26,62929.74,26528.61,669,0.049,37,4,0,24,RENT,0
41,59172.99,11497.64,664,0.326,30,16,0,48,RENT,0
46,78994.6,9193.47,646,0.436,11,19,1,48,OWN,0
29,64394.55,10617.89,713,0.439,26,1,0,48,OWN,0
24,56362.02,13459.79,634,0.481,34,13,0,12,OWN,0
27,84609.06,14272.28,534,0.117,32,9,0,36,OWN,0
52,57303.62,8354.42,696,0.359,17,5,0,36,RENT,0
63,48913.19,1000.0,585,0.31,28,10,1,24,RENT,1
29,38243.53,10512.57,544,0.337,15,18,1,60,RENT,1
36,69060.51,17878.61,568,0.318,10,3,0,60,MORTGAGE,0
37,79741.01,16090.07,673,0.251,26,16,0,12,OWN,0
38,53988.25,24596.44,642,0.0,18,1,0,48,RENT,1
32,81158.31,30643.89,479,0.524,8,14,2,60,MORTGAGE,1
23,15599.7,21074.67,619,0.399,26,1,2,24,OWN,1
46,53890.93,26060.17,744,0.127,12,1,0,48,MORTGAGE,0
38,54198.1,21134.19,614,0.421,23,0,1,48,MORTGAGE,1
37,40460.11,28679.19,637,0.283,14,16,0,12,RENT,1
33,102677.22,29806.83,733,0.287,35,11,0,60,OWN,0
66,53676.15,22609.32,714,0.235,34,13,0,48,OWN,0
50,46845.38,20651.04,732,0.431,18,3,0,24,OWN,0
41,55519.24,13358.14,428,0.23,28,18,0,24,OWN,1
31,14943.73,14669.3,789,0.185,7,16,0,48,OWN,0
60,39802.64,12297.3,701,0.52,39,9,0,60,RENT,0
64,74664.8,19970.01,847,0.323,8,17,0,12,RENT,0
22,42421.09,9237.22,587,0.328,34,2,0,24,OWN,0
66,38422.5,13471.15,509,0.454,33,5,0,48,MORTGAGE,1
55,81190.51,1000.0,651,0.25,7,0,0,12,RENT,0
25,81805.09,28784.72,628,0.28,0,3,2,60,OWN,1
57,65339.81,13236.2,702,0.396,29,16,2,24,RENT,0
26,45897.65,18644.64,736,0.119,34,8,1,60,OWN,0
23,50210.58,26662.29,643,0.383,28,12,0,12,RENT,1
26,38917.0,17402.35,631,0.237,2,17,1,60,OWN,0
43,35104.54,26554.75,692,0.478,25,15,0,12,MORTGAGE,0
